country,marital_status,live_parents,children,household,highest_ed,employment,income
Iraq,1,2,2,4,3,4,3
Iraq,1,3,5,6,2,5,3
Iraq,1,4,4,6,4,5,5
Iraq,1,2,5,6,5,3,1
Iraq,5,1,5,6,2,5,3
Iraq,1,1,3,5,7,1,5
Iraq,6,2,0,6,6,1,2
Iraq,1,1,1,3,3,7,5
Iraq,1,3,3,6,7,2,3
Iraq,1,1,5,6,7,1,5
Iraq,1,1,4,6,5,4,5
Iraq,1,3,5,6,3,4,3
Iraq,1,2,3,6,4,1,5
Iraq,1,4,2,6,6,0,5
Iraq,1,1,5,6,2,1,4
Iraq,1,3,0,6,7,4,4
Iraq,1,1,3,5,4,3,5
Iraq,1,1,2,4,6,4,3
Iraq,1,3,4,6,4,2,5
Iraq,1,1,3,5,2,2,3
Iraq,1,3,4,6,4,1,5
Iraq,3,2,2,3,2,1,5
Iraq,1,3,2,6,2,2,5
Iraq,1,3,4,6,4,1,4
Iraq,1,3,4,6,4,4,3
Iraq,1,2,2,6,4,2,4
Iraq,1,3,3,5,2,5,4
Iraq,1,1,5,6,1,3,3
Iraq,1,4,3,6,4,3,4
Iraq,1,4,3,6,1,5,5
Iraq,6,2,0,6,4,6,8
Iraq,1,1,3,5,7,1,4
Iraq,1,1,2,4,2,3,4
Iraq,1,2,5,6,3,4,3
Iraq,6,2,0,6,3,4,3
Iraq,1,1,5,6,2,4,3
Iraq,1,2,0,6,3,7,3
Iraq,1,2,2,6,1,7,3
Iraq,6,2,0,6,7,3,4
Iraq,1,1,5,6,2,3,3
Iraq,1,1,5,6,2,7,6
Iraq,1,2,2,6,4,1,4
Iraq,1,3,4,6,2,5,4
Iraq,1,3,4,6,2,4,5
Iraq,1,3,1,3,2,7,5
Iraq,1,3,3,6,2,7,5
Iraq,1,3,1,6,3,5,3
Iraq,6,2,0,6,3,6,3
Iraq,1,1,3,5,7,1,7
Iraq,6,2,0,6,4,3,7
Iraq,1,1,5,6,1,4,5
Iraq,1,4,0,6,2,4,5
Iraq,6,2,0,6,3,4,5
Iraq,1,2,0,6,2,5,5
Iraq,1,4,3,6,1,2,4
Iraq,1,3,3,6,3,2,5
Iraq,1,3,2,6,7,1,5
Iraq,5,1,5,6,1,2,3
Iraq,1,3,4,6,2,4,3
Iraq,1,2,4,6,2,7,5
Iraq,1,3,2,6,1,7,3
Iraq,1,1,5,6,2,1,4
Iraq,1,2,2,6,1,1,3
Iraq,1,1,5,6,7,1,7
Iraq,6,2,0,6,3,6,7
Iraq,6,2,0,6,4,6,4
Iraq,1,2,0,4,2,4,3
Iraq,6,2,0,6,7,4,5
Iraq,1,4,5,6,3,4,4
Iraq,1,2,5,6,4,1,4
Iraq,1,3,4,6,4,2,8
Iraq,6,2,0,6,8,2,4
Iraq,1,1,5,6,2,4,5
Iraq,1,2,0,6,3,7,4
Iraq,1,1,4,6,7,7,3
Iraq,1,1,1,3,4,1,5
Iraq,1,1,1,3,3,7,5
Iraq,6,2,0,6,4,7,3
Iraq,6,2,0,6,4,6,7
Iraq,1,4,1,6,2,3,8
Iraq,1,4,5,6,2,1,4
Iraq,1,1,5,6,2,4,5
Iraq,1,3,3,5,2,4,3
Iraq,6,2,0,6,3,6,3
Iraq,1,3,5,6,2,5,3
Iraq,1,1,5,6,5,4,3
Iraq,1,2,1,3,3,3,4
Iraq,1,2,0,3,3,4,5
Iraq,1,1,5,6,3,3,3
Iraq,1,1,4,6,3,3,4
Iraq,1,1,5,6,4,1,7
Iraq,1,3,1,3,7,5,2
Iraq,1,3,3,5,2,5,5
Iraq,1,1,2,4,7,1,5
Iraq,1,3,1,3,7,1,4
Iraq,6,2,0,5,4,6,3
Iraq,1,2,3,6,4,2,2
Iraq,1,1,2,4,7,1,3
Iraq,6,2,0,6,7,1,3
Iraq,1,2,2,5,7,1,10
Iraq,1,2,0,6,6,1,3
Iraq,6,2,0,6,4,5,3
Iraq,1,1,2,4,3,5,3
Iraq,6,2,0,6,7,6,4
Iraq,1,1,3,5,5,5,3
Iraq,1,2,3,6,5,3,2
Iraq,1,3,2,6,3,5,1
Iraq,1,3,4,6,7,5,4
Iraq,6,2,0,5,7,6,3
Iraq,1,2,3,6,6,4,4
Iraq,6,2,0,5,4,6,3
Iraq,1,3,2,5,7,1,4
Iraq,1,3,5,6,3,5,8
Iraq,1,3,2,4,6,1,3
Iraq,1,3,1,3,7,1,8
Iraq,3,2,0,4,3,5,3
Iraq,1,3,3,6,7,5,5
Iraq,1,3,4,6,3,5,4
Iraq,1,2,0,5,6,3,4
Iraq,6,2,0,6,7,6,5
Iraq,6,2,0,6,4,5,1
Iraq,1,2,5,6,4,1,8
Iraq,6,2,0,6,3,6,4
Iraq,1,2,1,6,3,1,4
Iraq,1,1,5,6,7,1,4
Iraq,6,2,0,6,3,6,3
Iraq,4,2,3,6,3,5,4
Iraq,1,1,5,6,3,5,4
Iraq,1,2,0,6,6,2,5
Iraq,1,1,2,4,8,1,3
Iraq,1,1,1,3,6,2,7
Iraq,6,2,0,5,7,2,5
Iraq,6,2,0,5,7,1,3
Iraq,1,3,2,4,4,5,5
Iraq,1,3,3,6,2,5,4
Iraq,1,2,1,6,7,2,4
Iraq,1,1,2,4,5,1,4
Iraq,1,1,3,5,7,2,4
Iraq,1,1,1,3,7,2,3
Iraq,1,1,2,4,7,3,3
Iraq,1,1,5,6,6,3,7
Iraq,6,2,0,3,4,5,2
Iraq,1,3,0,4,6,5,3
Iraq,1,3,2,5,3,5,5
Iraq,1,3,2,4,4,1,4
Iraq,5,1,3,5,2,5,5
Iraq,1,3,3,6,7,5,1
Iraq,6,2,0,4,3,5,2
Iraq,3,2,0,5,5,7,5
Iraq,6,2,0,3,4,6,5
Iraq,1,3,4,6,2,5,1
Iraq,1,1,4,6,8,1,9
Iraq,1,3,2,4,2,5,5
Iraq,6,2,0,5,6,5,5
Iraq,1,3,2,5,7,5,5
Iraq,6,2,0,6,5,6,4
Iraq,6,2,0,6,4,2,4
Iraq,6,2,0,6,4,0,3
Iraq,1,3,4,6,2,5,8
Iraq,1,3,2,5,8,1,3
Iraq,1,3,2,4,7,5,5
Iraq,1,1,3,5,7,1,4
Iraq,6,2,0,6,2,5,8
Iraq,1,2,0,5,6,3,3
Iraq,1,4,3,5,1,5,8
Iraq,1,3,1,6,1,1,1
Iraq,1,3,3,6,4,1,4
Iraq,1,3,4,6,3,1,4
Iraq,1,3,3,5,6,3,5
Iraq,6,2,0,6,3,3,5
Iraq,6,2,0,6,4,3,5
Iraq,6,2,0,6,2,5,10
Iraq,4,3,0,6,2,6,2
Iraq,1,3,3,6,2,3,5
Iraq,6,2,0,6,0,7,6
Iraq,1,3,4,6,2,5,1
Iraq,1,3,4,6,2,5,10
Iraq,5,2,1,6,2,5,4
Iraq,1,3,4,6,3,5,1
Iraq,1,1,4,6,2,5,4
Iraq,6,2,0,5,7,6,7
Iraq,1,3,1,6,7,3,5
Iraq,1,3,1,3,2,2,3
Iraq,1,3,3,6,7,5,5
Iraq,1,3,4,6,2,5,1
Iraq,1,3,3,5,3,5,4
Iraq,1,3,3,6,2,5,4
Iraq,6,2,0,6,7,5,5
Iraq,5,2,5,6,2,7,3
Iraq,5,1,3,5,2,5,3
Iraq,1,2,5,6,2,5,4
Iraq,1,1,5,6,2,5,5
Iraq,1,3,4,6,4,1,5
Iraq,1,3,0,6,1,4,3
Iraq,6,2,0,6,5,7,1
Iraq,1,3,5,6,2,3,1
Iraq,1,3,5,6,2,3,5
Iraq,6,2,0,6,4,3,10
Iraq,6,2,0,6,3,1,5
Iraq,3,4,0,6,3,0,5
Iraq,1,1,5,6,2,5,4
Iraq,1,1,2,4,3,7,2
Iraq,5,1,5,6,2,5,5
Iraq,1,1,5,6,3,7,3
Iraq,1,3,2,6,2,5,5
Iraq,1,1,2,4,1,5,5
Iraq,1,1,5,6,1,2,4
Iraq,1,1,4,6,3,7,3
Iraq,6,2,0,6,4,6,7
Iraq,1,1,2,4,2,5,5
Iraq,6,2,0,6,2,5,5
Iraq,1,1,5,6,8,2,7
Iraq,1,3,2,4,6,5,5
Iraq,6,2,0,5,4,5,3
Iraq,1,2,0,3,2,5,3
Iraq,1,4,3,4,2,5,2
Iraq,1,1,2,4,2,2,5
Iraq,1,1,3,5,4,7,1
Iraq,1,1,1,3,2,7,2
Iraq,1,1,2,4,7,3,9
Iraq,1,1,3,5,7,5,3
Iraq,1,1,3,5,2,7,3
Iraq,1,3,5,6,1,5,2
Iraq,1,1,5,6,2,2,5
Iraq,6,2,0,6,4,6,9
Iraq,1,1,5,6,2,5,1
Iraq,1,2,5,6,7,3,2
Iraq,1,3,5,6,3,5,5
Iraq,1,1,2,4,1,7,3
Iraq,1,1,3,5,3,5,3
Iraq,1,3,4,6,4,5,2
Iraq,6,2,0,5,4,3,7
Iraq,1,1,5,6,3,5,5
Iraq,1,3,2,4,6,2,5
Iraq,1,1,4,6,3,5,3
Iraq,1,2,2,3,2,5,1
Iraq,1,1,3,5,8,3,5
Iraq,1,1,2,4,6,7,2
Iraq,1,2,3,6,4,1,10
Iraq,1,2,3,5,7,3,6
Iraq,1,1,5,6,4,5,3
Iraq,6,2,0,6,3,2,5
Iraq,1,3,3,5,2,1,5
Iraq,1,1,5,6,2,7,4
Iraq,1,1,5,6,7,4,4
Iraq,1,1,4,6,4,3,3
Iraq,1,3,1,6,2,5,4
Iraq,1,3,3,5,2,5,3
Iraq,6,2,0,5,4,2,4
Iraq,1,3,1,3,2,5,1
Iraq,1,1,5,6,3,5,3
Iraq,6,2,0,5,4,3,4
Iraq,1,3,4,6,3,3,4
Iraq,1,2,2,6,4,2,4
Iraq,6,2,0,4,4,7,5
Iraq,1,1,1,3,2,4,1
Iraq,6,2,0,5,3,6,5
Iraq,1,1,5,6,4,5,8
Iraq,1,1,3,5,3,5,4
Iraq,1,3,1,3,4,5,4
Iraq,1,2,1,6,3,5,4
Iraq,1,1,5,6,7,7,5
Iraq,1,3,4,6,1,1,3
Iraq,1,1,5,6,7,2,4
Iraq,1,1,3,5,2,2,9
Iraq,3,3,0,5,2,7,5
Iraq,1,3,0,5,1,5,4
Iraq,1,1,5,6,4,5,3
Iraq,6,2,0,5,5,6,5
Iraq,1,3,3,6,2,5,5
Iraq,1,1,5,6,7,1,5
Iraq,1,2,1,3,4,2,3
Iraq,1,2,1,5,3,7,4
Iraq,1,1,4,6,2,3,3
Iraq,6,2,0,6,3,2,2
Iraq,1,3,2,5,7,5,4
Iraq,6,2,0,6,2,5,8
Iraq,1,3,2,6,1,5,1
Iraq,1,3,5,6,2,1,3
Iraq,1,1,2,4,3,5,3
Iraq,1,1,5,6,3,7,5
Iraq,5,3,2,6,1,5,5
Iraq,6,2,0,4,7,6,9
Iraq,6,2,0,6,3,7,10
Iraq,1,3,4,6,1,5,4
Iraq,1,1,5,6,3,0,2
Iraq,1,1,5,6,2,5,4
Iraq,1,2,2,6,3,3,4
Iraq,6,2,0,4,3,6,7
Iraq,5,1,4,6,2,5,5
Iraq,1,1,5,6,4,2,4
Iraq,1,4,5,6,2,5,5
Iraq,1,4,2,6,2,3,5
Iraq,1,1,1,3,3,3,3
Iraq,1,1,1,3,2,1,3
Iraq,6,2,0,6,6,2,4
Iraq,6,1,0,4,4,5,4
Iraq,6,2,0,4,7,7,8
Iraq,6,2,0,6,7,6,4
Iraq,6,2,0,5,3,6,7
Iraq,6,2,0,6,7,7,7
Iraq,6,2,0,6,2,5,4
Iraq,1,3,0,6,3,5,7
Iraq,1,4,5,6,3,5,5
Iraq,1,1,3,5,3,5,2
Iraq,1,1,3,5,2,1,4
Iraq,1,1,4,6,4,3,2
Iraq,1,1,4,6,7,1,4
Iraq,1,2,3,6,7,2,5
Iraq,1,1,3,5,4,2,2
Iraq,1,1,1,3,4,1,5
Iraq,1,1,2,4,7,5,4
Iraq,1,2,5,6,2,5,2
Iraq,6,2,0,4,3,7,2
Iraq,5,1,2,4,1,5,5
Iraq,1,1,5,6,4,1,8
Iraq,6,2,0,6,4,6,4
Iraq,1,1,3,5,1,4,4
Iraq,1,2,0,2,7,1,5
Iraq,1,1,3,5,6,1,5
Iraq,1,1,1,3,8,1,5
Iraq,1,1,2,4,8,1,4
Iraq,6,2,0,6,5,6,5
Iraq,5,1,5,6,1,4,5
Iraq,1,1,4,6,8,1,4
Iraq,1,1,3,5,1,3,8
Iraq,1,1,5,6,1,4,5
Iraq,1,1,2,4,8,1,6
Iraq,6,2,0,6,6,6,7
Iraq,1,1,1,3,7,1,3
Iraq,6,2,0,6,5,6,9
Iraq,1,1,4,6,6,1,3
Iraq,6,2,0,4,7,1,7
Iraq,1,1,5,6,9,1,8
Iraq,1,1,1,3,6,1,5
Iraq,5,1,5,6,1,5,3
Iraq,6,2,0,6,5,6,3
Iraq,6,2,0,5,7,7,5
Iraq,1,1,2,4,7,1,5
Iraq,6,2,0,4,5,6,4
Iraq,1,1,1,3,9,1,5
Iraq,1,1,4,6,7,1,5
Iraq,6,2,0,6,8,7,7
Iraq,6,2,0,6,5,6,4
Iraq,1,1,5,6,1,4,5
Iraq,1,1,2,4,6,1,3
Iraq,6,2,0,4,4,6,4
Iraq,6,2,0,5,7,7,4
Iraq,1,1,4,6,9,1,8
Iraq,1,1,5,6,1,1,5
Iraq,6,2,0,5,5,6,4
Iraq,1,1,4,6,1,5,2
Iraq,1,3,2,4,8,1,4
Iraq,1,2,1,5,7,1,3
Iraq,6,2,0,6,6,2,5
Iraq,6,2,0,5,6,2,4
Iraq,6,2,0,6,6,1,4
Iraq,1,3,3,6,6,1,5
Iraq,1,1,5,6,2,3,5
Iraq,1,3,5,6,2,3,5
Iraq,6,2,0,4,6,2,5
Iraq,6,2,0,5,6,7,8
Iraq,1,1,4,6,6,1,5
Iraq,1,1,5,6,9,2,4
Iraq,6,2,0,6,4,6,6
Iraq,1,3,2,4,1,5,4
Iraq,6,2,0,6,2,6,4
Iraq,6,2,0,6,4,7,5
Iraq,1,3,5,6,2,5,5
Iraq,1,1,4,6,6,2,5
Iraq,1,3,5,6,3,1,5
Iraq,6,2,0,5,4,6,3
Iraq,1,2,0,6,4,1,3
Iraq,1,3,3,5,3,1,5
Iraq,1,1,3,5,2,7,5
Iraq,1,3,5,6,3,1,5
Iraq,6,2,0,6,3,1,5
Iraq,1,1,1,3,4,4,4
Iraq,6,2,0,6,4,6,10
Iraq,1,3,0,3,7,1,6
Iraq,1,3,3,6,2,5,4
Iraq,6,2,0,6,2,6,1
Iraq,6,2,0,6,7,6,4
Iraq,1,3,4,6,2,5,4
Iraq,1,4,1,3,2,5,5
Iraq,3,3,0,6,7,1,4
Iraq,6,2,0,6,7,3,8
Iraq,3,2,0,6,6,7,4
Iraq,6,2,0,6,4,7,5
Iraq,1,2,0,6,3,7,7
Iraq,3,4,0,6,5,1,4
Iraq,6,2,0,5,3,6,3
Iraq,1,3,2,6,5,5,4
Iraq,1,3,3,5,3,1,4
Iraq,1,3,0,6,6,1,5
Iraq,1,2,0,3,2,7,4
Iraq,1,2,4,6,1,5,5
Iraq,6,2,0,5,4,6,4
Iraq,4,2,0,4,0,7,4
Iraq,1,2,3,6,6,7,5
Iraq,1,1,3,5,2,1,9
Iraq,1,3,1,6,1,5,7
Iraq,1,3,3,6,2,5,5
Iraq,6,2,0,6,7,6,7
Iraq,1,1,1,3,2,7,5
Iraq,1,3,2,5,2,1,5
Iraq,1,2,0,5,3,5,7
Iraq,1,2,0,4,5,1,5
Iraq,6,2,0,6,2,3,5
Iraq,1,2,3,5,2,7,5
Iraq,1,3,1,3,2,1,3
Iraq,6,2,0,5,4,7,3
Iraq,6,2,0,6,1,7,10
Iraq,1,4,3,6,4,5,4
Iraq,1,2,0,4,8,5,5
Iraq,1,2,0,6,1,5,9
Iraq,1,2,0,6,5,7,7
Iraq,5,3,5,6,1,5,4
Iraq,1,1,3,5,5,5,7
Iraq,6,2,0,6,7,1,5
Iraq,1,1,1,3,6,5,3
Iraq,1,1,3,5,5,2,5
Iraq,1,1,3,5,7,1,5
Iraq,6,2,0,6,7,7,2
Iraq,1,3,2,6,7,1,2
Iraq,1,1,3,5,6,1,6
Iraq,1,2,2,4,6,5,4
Iraq,1,2,0,2,6,2,3
Iraq,1,3,2,4,5,5,4
Iraq,1,3,3,5,6,2,7
Iraq,1,1,2,4,7,5,7
Iraq,6,2,0,6,4,6,7
Iraq,1,1,1,3,7,2,1
Iraq,1,1,3,5,6,2,5
Iraq,1,1,4,6,8,1,5
Iraq,1,1,2,4,3,1,4
Iraq,6,1,0,5,7,7,5
Iraq,1,2,0,3,2,5,5
Iraq,1,3,2,4,2,1,3
Iraq,1,1,4,6,4,2,7
Iraq,6,2,0,5,5,6,6
Iraq,1,1,3,5,5,5,4
Iraq,1,1,2,4,4,5,4
Iraq,1,1,5,6,7,1,4
Iraq,1,1,1,3,2,5,3
Iraq,6,2,0,6,4,7,7
Iraq,1,3,2,4,2,1,5
Iraq,1,3,4,6,4,2,7
Iraq,6,2,0,4,5,6,7
Iraq,1,3,3,5,6,5,3
Iraq,1,2,0,3,3,1,4
Iraq,1,1,4,6,6,5,3
Iraq,6,2,0,4,6,6,4
Iraq,6,2,0,6,3,1,4
Iraq,1,2,0,2,4,1,4
Iraq,1,1,3,5,3,5,3
Iraq,1,1,1,3,2,5,4
Iraq,6,2,0,5,3,1,4
Iraq,6,2,0,5,7,6,5
Iraq,1,4,2,6,3,4,5
Iraq,1,1,2,4,1,4,3
Iraq,1,1,3,5,3,3,5
Iraq,1,1,4,6,7,1,3
Iraq,1,1,3,5,6,1,4
Iraq,1,1,1,3,2,5,5
Iraq,1,1,3,5,6,1,2
Iraq,1,1,1,3,7,5,3
Iraq,1,1,5,6,2,0,4
Iraq,1,1,2,4,2,1,5
Iraq,1,1,2,4,3,1,3
Iraq,1,2,0,3,4,2,4
Iraq,1,3,2,4,4,3,5
Iraq,1,3,1,3,1,2,2
Iraq,1,3,2,4,3,3,4
Iraq,1,1,3,5,6,1,4
Iraq,1,1,2,4,3,1,4
Iraq,1,1,3,5,2,5,5
Iraq,1,1,1,3,7,5,4
Iraq,1,1,5,6,3,5,4
Iraq,1,1,2,4,3,5,8
Iraq,1,3,2,6,6,5,3
Iraq,1,3,1,3,4,1,5
Iraq,1,3,2,6,3,3,4
Iraq,1,1,3,5,4,5,3
Iraq,1,1,2,4,5,4,4
Iraq,1,1,5,6,7,5,4
Iraq,1,1,3,5,2,5,5
Iraq,1,1,1,3,2,4,3
Iraq,1,1,5,6,3,4,4
Iraq,6,2,0,3,6,5,9
Iraq,1,1,5,6,2,5,5
Iraq,1,3,1,3,4,5,4
Iraq,1,1,4,6,2,5,5
Iraq,1,4,3,6,7,1,4
Iraq,6,2,0,2,7,1,6
Iraq,4,2,1,4,3,5,1
Iraq,1,3,5,6,2,5,4
Iraq,1,3,5,6,6,3,3
Iraq,1,1,2,4,7,4,4
Iraq,1,3,1,3,2,2,3
Iraq,1,4,2,6,2,3,5
Iraq,1,1,2,4,3,5,4
Iraq,5,4,1,6,1,5,4
Iraq,6,2,0,3,4,5,4
Iraq,1,3,1,3,2,1,4
Iraq,1,1,2,4,4,5,5
Iraq,1,2,5,6,1,4,4
Iraq,1,2,5,6,3,3,5
Iraq,6,2,0,5,4,5,5
Iraq,1,3,2,3,3,1,4
Iraq,3,2,2,5,2,5,5
Iraq,6,2,0,6,6,2,5
Iraq,6,2,0,6,7,7,3
Iraq,1,2,5,6,7,1,4
Iraq,1,3,3,6,5,1,5
Iraq,1,4,2,6,4,5,4
Iraq,3,2,0,6,3,2,5
Iraq,6,2,0,6,7,7,1
Iraq,6,2,0,6,5,6,5
Iraq,6,2,0,6,4,7,2
Iraq,1,1,4,6,4,3,5
Iraq,1,3,5,6,4,3,4
Iraq,6,2,0,6,7,7,3
Iraq,1,2,4,6,7,1,4
Iraq,6,2,0,6,7,7,3
Iraq,1,1,2,4,7,5,3
Iraq,3,2,2,6,4,5,3
Iraq,1,1,3,5,4,3,8
Iraq,1,1,4,6,7,5,8
Iraq,1,3,2,4,5,1,6
Iraq,1,1,5,6,2,5,2
Iraq,6,2,0,6,4,6,6
Iraq,6,1,0,4,7,3,3
Iraq,1,1,5,6,7,1,7
Iraq,1,1,5,6,9,2,4
Iraq,1,3,0,5,3,2,9
Iraq,1,2,2,5,3,5,5
Iraq,6,2,0,6,4,6,7
Iraq,1,1,5,6,6,1,3
Iraq,1,1,3,5,7,1,7
Iraq,1,1,3,6,6,1,7
Iraq,6,2,0,6,4,6,6
Iraq,6,2,0,6,6,4,5
Iraq,1,1,5,6,7,1,7
Iraq,6,2,0,6,6,4,8
Iraq,6,2,0,6,4,6,3
Iraq,1,1,5,6,7,1,8
Iraq,6,2,0,5,4,6,7
Iraq,1,3,4,6,2,5,3
Iraq,6,2,0,6,2,7,4
Iraq,6,2,0,6,7,7,5
Iraq,1,1,3,5,5,1,4
Iraq,1,4,5,6,3,5,5
Iraq,1,1,4,6,2,1,4
Iraq,1,2,3,6,4,4,3
Iraq,6,2,0,6,2,4,5
Iraq,1,3,5,6,1,3,5
Iraq,1,1,5,6,3,7,5
Iraq,1,1,4,6,2,7,5
Iraq,1,1,5,6,5,2,4
Iraq,1,3,3,5,2,7,5
Iraq,1,1,5,6,2,1,4
Iraq,1,2,2,6,5,3,5
Iraq,1,1,4,6,7,1,3
Iraq,1,3,1,4,4,1,4
Iraq,1,2,5,6,3,4,5
Iraq,1,1,4,6,4,2,4
Iraq,6,2,0,6,7,7,6
Iraq,1,3,2,6,1,5,5
Iraq,1,2,3,6,2,7,3
Iraq,1,3,5,6,2,5,5
Iraq,1,1,2,4,2,5,3
Iraq,1,1,5,6,3,1,3
Iraq,1,3,0,6,3,3,5
Iraq,1,3,5,6,4,1,4
Iraq,1,3,5,6,2,2,4
Iraq,1,3,5,6,2,2,4
Iraq,1,2,0,6,1,2,5
Iraq,1,1,4,6,1,4,5
Iraq,1,1,5,6,2,4,5
Iraq,1,2,4,6,6,1,3
Iraq,1,4,1,3,2,0,5
Iraq,1,2,3,5,4,1,3
Iraq,6,2,0,5,3,5,5
Iraq,1,1,4,6,2,5,3
Iraq,6,2,0,6,5,1,3
Iraq,6,2,0,6,4,6,5
Iraq,1,3,1,6,2,5,4
Iraq,4,1,4,6,2,2,5
Iraq,1,1,3,5,2,1,5
Iraq,6,2,0,4,7,2,4
Iraq,1,2,0,3,3,1,3
Iraq,1,1,5,6,1,7,5
Iraq,1,4,4,6,2,2,3
Iraq,6,2,0,3,4,2,3
Iraq,1,1,5,6,4,1,4
Iraq,6,2,0,6,3,6,4
Iraq,6,2,0,6,3,6,4
Iraq,1,3,4,6,2,5,5
Iraq,1,3,2,4,6,1,3
Iraq,1,3,1,5,6,1,5
Iraq,1,3,3,6,2,1,5
Iraq,1,1,3,5,3,2,5
Iraq,1,2,3,6,4,2,4
Iraq,1,1,5,6,6,1,4
Iraq,1,1,2,4,5,1,3
Iraq,1,1,4,6,3,2,8
Iraq,1,1,5,6,3,1,5
Iraq,1,3,2,5,7,5,1
Iraq,1,2,3,5,6,7,1
Iraq,1,3,4,6,2,5,5
Iraq,1,3,4,6,2,7,4
Iraq,1,1,3,5,6,3,1
Iraq,6,2,0,6,4,0,4
Iraq,1,1,3,5,6,2,1
Iraq,5,1,5,6,2,5,4
Iraq,1,2,2,6,2,3,4
Iraq,1,3,1,3,7,5,4
Iraq,6,2,0,6,4,6,5
Iraq,1,3,3,5,4,5,1
Iraq,1,3,5,6,2,5,1
Iraq,6,2,0,6,7,5,4
Iraq,1,3,1,5,4,5,5
Iraq,1,2,0,6,7,1,4
Iraq,1,1,3,5,2,1,8
Iraq,1,1,3,5,2,5,3
Iraq,1,1,5,6,2,2,3
Iraq,1,2,0,6,2,1,4
Iraq,6,2,0,5,4,6,5
Iraq,6,2,0,6,3,6,5
Iraq,1,3,3,6,2,5,3
Iraq,1,3,5,6,2,5,4
Iraq,1,3,2,4,6,5,6
Iraq,1,3,2,4,2,5,4
Iraq,1,3,2,5,2,5,6
Iraq,6,1,0,1,3,0,2
Iraq,1,1,3,5,7,1,2
Iraq,1,2,5,6,3,3,1
Iraq,6,1,0,1,3,5,5
Iraq,1,3,3,6,4,5,3
Iraq,5,1,3,5,1,5,5
Iraq,1,3,3,5,5,3,1
Iraq,6,2,0,6,5,5,5
Iraq,1,3,3,5,2,5,5
Iraq,6,2,0,5,4,6,5
Iraq,1,3,3,5,6,3,2
Iraq,6,2,0,6,7,5,5
Iraq,1,3,3,6,2,5,4
Iraq,1,1,5,6,4,5,3
Iraq,1,1,3,5,3,5,3
Iraq,1,1,5,6,4,5,4
Iraq,1,3,2,5,7,1,4
Iraq,1,3,2,6,7,1,5
Iraq,6,2,0,4,4,5,4
Iraq,1,1,5,6,5,4,5
Iraq,1,3,2,4,7,1,8
Iraq,6,2,0,6,4,6,9
Iraq,1,3,3,6,2,5,4
Iraq,1,4,1,6,2,3,5
Iraq,1,3,3,6,2,3,4
Iraq,1,3,5,6,6,1,10
Iraq,1,3,2,4,5,1,4
Iraq,1,3,5,6,4,3,4
Iraq,6,2,0,6,7,2,5
Iraq,1,3,5,6,3,5,3
Iraq,1,3,4,6,2,4,4
Iraq,1,3,5,6,3,5,3
Iraq,1,3,2,4,3,4,5
Iraq,1,1,5,6,2,7,10
Iraq,5,3,5,6,1,5,4
Iraq,5,3,5,6,2,5,5
Iraq,6,2,0,6,2,5,4
Iraq,1,3,5,6,2,5,5
Iraq,1,3,2,4,4,4,3
Iraq,6,2,0,6,7,7,4
Iraq,1,1,4,6,3,5,3
Iraq,6,2,0,6,3,2,4
Iraq,6,2,0,6,2,6,5
Iraq,1,3,3,6,7,5,8
Iraq,1,4,4,6,2,5,7
Iraq,1,4,3,6,6,7,10
Iraq,6,2,0,6,3,6,4
Iraq,1,3,2,4,4,2,3
Iraq,5,1,5,6,2,5,5
Iraq,1,1,5,6,1,5,3
Iraq,1,3,4,6,2,7,5
Iraq,3,2,1,3,3,7,4
Iraq,1,3,0,5,3,6,1
Iraq,1,3,3,6,2,5,8
Iraq,1,3,2,6,2,5,4
Iraq,1,3,4,6,2,5,5
Iraq,6,2,0,6,7,5,5
Iraq,1,3,5,6,2,5,4
Iraq,1,3,5,6,2,7,5
Iraq,1,3,3,5,3,5,4
Iraq,5,2,1,5,2,5,5
Iraq,1,3,5,6,2,2,5
Iraq,1,3,4,6,7,1,3
Iraq,6,2,0,6,3,0,4
Iraq,1,3,4,6,3,0,8
Iraq,1,2,2,5,4,7,4
Iraq,1,2,4,6,2,2,3
Iraq,1,3,5,6,2,0,2
Iraq,1,1,5,6,1,5,3
Iraq,1,2,5,6,2,1,5
Iraq,1,1,5,6,1,5,2
Iraq,1,3,5,6,5,5,5
Iraq,1,2,2,4,4,1,4
Iraq,1,1,5,6,7,7,3
Iraq,1,1,4,6,7,7,3
Iraq,6,2,0,6,4,7,7
Iraq,6,2,0,6,2,7,3
Iraq,1,3,3,5,3,5,5
Iraq,1,1,3,5,2,5,5
Iraq,1,1,4,6,2,1,3
Iraq,1,1,5,6,2,5,4
Iraq,1,1,4,6,3,5,1
Iraq,1,2,2,4,4,1,5
Iraq,1,1,5,6,2,1,3
Iraq,1,1,2,4,2,2,3
Iraq,1,3,2,6,2,5,5
Iraq,1,4,5,6,1,5,1
Iraq,1,2,0,2,2,7,3
Iraq,1,4,4,6,2,7,3
Iraq,1,1,5,6,6,4,10
Iraq,6,2,0,6,3,6,3
Iraq,1,1,3,5,2,5,3
Iraq,1,1,5,6,1,5,5
Iraq,1,1,4,6,1,5,3
Iraq,1,3,4,6,1,5,1
Iraq,1,1,2,4,2,7,2
Iraq,1,1,5,6,7,1,2
Iraq,1,1,5,6,2,3,2
Iraq,1,2,2,6,2,3,2
Iraq,1,1,3,5,3,2,2
