country,v1
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,8
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,8
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,8
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,8
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,1
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,8
South Korea,2
South Korea,1
South Korea,1
South Korea,2
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
South Korea,2
South Korea,1
South Korea,2
South Korea,2
South Korea,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,8
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,8
Lithuania,1
Lithuania,8
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,8
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,8
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,8
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,8
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,1
Lithuania,1
Lithuania,2
Lithuania,1
Lithuania,8
Lithuania,1
Lithuania,2
Lithuania,8
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,1
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Lithuania,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,1
Latvia,1
Latvia,2
Latvia,1
Latvia,1
Latvia,1
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,1
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,1
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,1
Latvia,1
Latvia,8
Latvia,8
Latvia,1
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,8
Latvia,1
Latvia,2
Latvia,1
Latvia,1
Latvia,2
Latvia,1
Latvia,2
Latvia,1
Latvia,8
Latvia,2
Latvia,1
Latvia,1
Latvia,1
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,1
Latvia,1
Latvia,8
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,1
Latvia,1
Latvia,2
Latvia,1
Latvia,1
Latvia,8
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,8
Latvia,2
Latvia,2
Latvia,1
Latvia,8
Latvia,1
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,8
Latvia,2
Latvia,1
Latvia,2
Latvia,1
Latvia,8
Latvia,1
Latvia,2
Latvia,2
Latvia,8
Latvia,2
Latvia,1
Latvia,1
Latvia,2
Latvia,8
Latvia,2
Latvia,1
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,8
Latvia,8
Latvia,1
Latvia,1
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,8
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,1
Latvia,2
Latvia,1
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,1
Latvia,8
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,1
Latvia,1
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,1
Latvia,8
Latvia,2
Latvia,2
Latvia,1
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,1
Latvia,1
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,1
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,1
Latvia,2
Latvia,2
Latvia,1
Latvia,1
Latvia,2
Latvia,1
Latvia,1
Latvia,1
Latvia,2
Latvia,1
Latvia,1
Latvia,1
Latvia,1
Latvia,8
Latvia,2
Latvia,1
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,8
Latvia,2
Latvia,1
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
Latvia,1
Latvia,8
Latvia,1
Latvia,2
Latvia,2
Latvia,2
Latvia,1
Latvia,2
